0,1
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-037m-s03-02.png,symptoms had first shown themselves seventeen
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g07-030-s01-04.png,not in obloquy but with his praises ringing !
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b06-036-s01-01.png,"the German militarists , is , in fact , the cover for"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f02-033-s00-00.png,The latter do not regard themselves as expert
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b01-127-s02-00.png,THERE is no evidence that the
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e04-004-s02-01.png,"feeding tray to slide over a 30 in. table , but the height"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b06-079-s00-01.png,ment to unite the movement as the Labour
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a02-042-s00-01.png,on anyone convicted of sabotage .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e07-101-s01-01.png,"it is very little more trouble than normal potting ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a06-090-s03-01.png,who created a scene on this point on
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k07-134-s03-01.png,fumble in the dark .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k04-079-s02-01.png,she allowed herself the luxury of
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-045d-s00-04.png,and that he himself was being treated under a doctor
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-042m-s01-04.png,been brought to his notice .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f01-070-s00-00.png,Can we now put forward any reasonably clear
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n03-066-s04-04.png,with part of that howling northwest gale .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\j07-012-s01-01.png,"compact form , low weight , and design flexibility"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l01-129-s01-01.png,"married , "" Fred said ."
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-050c-s00-01.png,"master at Ko""then , near Leipzig , asking for"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k04-093-s00-02.png,crouching in the doorway of the church and exhibiting
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k02-023-s01-00.png,I thought to myself :
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e04-038-s00-00.png,Avoid using lead-based paint as this could prove poisonous
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-011g-s05-02.png,"favourable change in my eye , particularly as the troops"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m04-251-s00-00.png,""" Then we are saved , "" cried the Rev. Edwards ."
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\p02-131-s01-02.png,"I 'd marry you myself . """
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f01-139-s02-04.png,any precise information .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\j06-030-s01-05.png,rank as anomalous is the
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m04-107-s02-00.png,But she
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-026r-s01-01.png,Italian who is perhaps the best Valet de Chambre that
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k04-022-s04-02.png,"information , which held no interest for her :"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m02-083-s02-05.png,rockets ( an admission which would scarcely help
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\j01-049-s00-02.png,suitable shapes impervious to gases and
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h06-079-s00-07.png,cab .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\j04-103-s02-01.png,rigorous method of securing chemical exchange was unnecessary .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a02-120-s02-04.png,"of Parliament Square . """
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l01-105-s04-00.png,Normally
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-042i-s00-00.png,"Nor is this to be wondered at , for even today , in the"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k01-051-s01-03.png,names - but remained their servant .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e06-006-s02-03.png,to the Klondykes and the Reef along
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f04-043-s01-00.png,"Perhaps the news of their search got around ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a05-017-s00-00.png,The Minister regards the recent trend
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m04-078-s00-02.png,Morfyyd Owen was already qualifying for
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c03-007a-s01-03.png,"even the worn head-stones in the churchyard ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a04-000-s01-03.png,of American policy .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h02-037-s01-00.png,On further enquiry it was
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\j04-046-s00-00.png,The presence and growth of algae in the
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l04-159-s00-01.png,money could have been disposed of in London
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h07-078-s00-09.png,their full programme .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d06-072-s00-04.png,homes .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-031a-s02-00.png,What infatuation !
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b04-096-s03-00.png,What a pity
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f07-073-s00-03.png,"fire , aerian creams , ingenious pastries and a"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e02-086-s02-02.png,any case may be regarded as a good beginning to
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c06-111-s00-00.png,"This sort of situation calls for some subtle ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\p06-042-s02-00.png,He dare not precipitate
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c06-043-s02-03.png,drunk and disorderly conduct .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f04-083-s00-01.png,long brown hair in a bun at the back of her head
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-037r-s02-02.png,effective alleviation of his painful malady .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h04-082-s02-02.png,"and they purchased more of certain foods such as fish ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-031m-s02-00.png,What
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-037f-s02-00.png,While he was in Naples there had opened a new chapter in the
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f07-032b-s00-02.png,aroused the fainting appetite and added a
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f07-039b-s00-00.png,"According to Pliny , and others , certain"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a06-134-s02-00.png,The U.S. -
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k07-059a-s02-03.png,creep down along her smooth muscles till he lost
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b06-012-s01-00.png,He continued this week
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-011c-s02-00.png,"' The Pearl ' , he wrote , ' is arrived , which is a great"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n02-000-s02-01.png,"meet the Deanes , and as soon as Guy had"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n01-036-s02-00.png,It seemed almost incredible that
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-037i-s00-00.png,"God grant , however , that I may be a false prophet"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-050f-s02-02.png,"character , even-tempered and sedate , not easily irritated , patient and"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\j06-034-s01-01.png,vertical migrations undoubtedly
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\j04-094-s01-00.png,The removal of lead
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b04-040-s02-01.png,"did his best for them , even driving them to a new house ."
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\r03-002-s03-02.png,replaced with sad knowledgeability .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d01-016-s00-00.png,The second said that the problems which arise from the comparisons with
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\j07-015-s02-00.png,This can be
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b01-023-s00-00.png,"Seen in this wider picture , a South Africa that clings to"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f02-030-s01-03.png,personnel department or by an approach to
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e04-000-s00-00.png,HERE is a project that will be welcomed by the
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e06-015-s03-04.png,miles farther south before they
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c06-052-s03-00.png,IT
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d07-089-s00-01.png,known comment on the verse ; quoted by
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l01-000-s04-01.png,him photographs .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a03-017-s00-03.png,himself as the only legal Prime Minister of
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d07-096-s01-00.png,( This can be supported by the
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a02-027-s02-00.png,Ghana's strong
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g04-007-s01-02.png,appreciated the Church Hall for worship as well
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b04-040-s04-00.png,Too
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c03-003f-s01-04.png,"central characters to their background ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h04-061-s00-02.png,couple and each additional child in a selected
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f04-011-s01-00.png,It seemed probable that the motive had been
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\r06-018-s00-03.png,"basin and bidet ; own private , modern lavatory ."
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b01-009-s01-00.png,He must be heard
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m02-112-s01-00.png,"Mos have an un-American love of parades , and"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\j06-056-s01-00.png,"Later authors , in particular"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-042a-s00-00.png,"Nor is this to be wondered at , for even today ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d03-112-s02-00.png,Qoheleth has a second
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g02-059-s01-04.png,"such as serpents , frogs , and the like ."
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l01-050-s05-00.png,I told Starmouth to go at
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b05-083-s01-01.png,of Eichmann would have been as good as their
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k03-180-s05-00.png,The whole business blew up from Melville's disgraceful
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b06-045-s02-01.png,"many others , we conducted our fight by putting"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g05-098-s01-02.png,"those who had , over the years , spread such ghastly havoc , destruction"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-011f-s03-01.png,fast ... .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l03-008-s02-03.png,he threw himself across the floor
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a06-090-s00-02.png,play any part in # determining its future .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-045o-s00-04.png,was being cultivated with extraordinary
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\f07-084a-s02-04.png,"could outdo ; Green herbs , red peppers ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m01-121-s02-01.png,not have been entirely an objective suggestion
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b04-047-s00-00.png,He says that the Scots are foreigners who have no business to
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a04-047-s01-03.png,supporters of unilateral nuclear disarmament were changing
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n06-201-s00-02.png,on the Fenton bunch but still it was a
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a02-120-s00-03.png,the demonstrators sit down or not - was
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-045e-s00-02.png,"to give the system a trial , adding that it was being"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b05-074-s02-01.png,"believed in the moral superiority of "" The New"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e01-113-s00-01.png,and forefinger .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n04-068-s02-01.png,inherited desire to snub the man .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\e04-109-s03-01.png,to glue before screwing .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g01-037-s00-00.png,The people - Langland's ' folk ' and Gaunt's
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\c03-000a-s01-00.png,It has been produced
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k02-023-s04-00.png,"I had long since become accustomed , and now addicted ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d06-067-s00-01.png,individual has become so complex
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d05-008-s02-02.png,but those hopes were dashed .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g06-031n-s00-00.png,' What a frightful event ! ' he wrote .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a05-039-s01-00.png,This implies the dis-
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g01-004-s00-03.png,leadership .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d01-024-s02-00.png,Thomas Spreng
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m04-093-s03-00.png,""" God bless my immortal soul , """
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g07-022b-s00-00.png,"Augusta Leigh too was favourably impressed , and wrote"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\p02-000-s00-01.png,quickly through the customs .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g01-019-s01-03.png,"Calais , Cherbourg , Brest , Bordeaux and Bayonne ,"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a04-050-s00-00.png,Mr Gaitskell said that a member of an alliance could
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a05-009-s01-00.png,He has also had talks with the Earl
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m06-083-s06-01.png,from harm . '
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g04-022-s00-01.png,"Germany for ten years , by which time in"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h04-007-s00-03.png,changes for couples with several children .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g07-047-s01-08.png,"as the subversive journalist Leigh Hunt , whom"
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h07-063b-s00-01.png,floors over shops in some of the town centres for
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\p06-069-s05-01.png,said instinctively :
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g07-003a-s02-02.png,BRITISH GOVERNMENT'S OTHER REPRESENTATIVES
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\n02-157-s01-00.png,That
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\d06-067-s03-02.png,travel day by day .
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l04-093-s03-01.png,box from its hiding-place and locked it inside the
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\b04-140-s05-00.png,How long would
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\k04-075-s00-00.png,"She had , perhaps , demanded too much ."
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\l04-159-s00-00.png,But as he quite reasonably pointed out the
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\m03-020-s01-03.png,"lion munching , or arrows where it hurts most ."
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\h06-096-s00-01.png,enable the sand to be applied to
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\a05-022-s00-01.png,necessary for the extended training modern
C:\Users\priya\OneDrive\Desktop\Khudka Model\Datasets\IAM_Sentences\g04-101-s01-02.png,"outset , and when we don't see one"
